sample_id,ARBF,type,day,sample_id_old,month_date,sample_date,sampling_week,AR_num,AR,phase,replicate,sampling_event,water_use,extr_date,qubit_clean,qubit_nguL,sterivex_date,sterivex_filtered_vol,bf_total_homog_vol,shear_rpm,pH,conductivity,DO,temp,cl_total,cl_free,FCM_vol,TCC1,TCC2,TCC3,ICC1,ICC2,ICC3,FCM_dilution,ICC_avg,TCC_avg,ICC_cells.mL,TCC_cells.mL,bf_fcm_dilution,bf_TCC1,bf_TCC2,bf_TCC3,bf_ICC1,bf_ICC2,bf_ICC3,bf_TCC_avg,bf_ICCavg (cells/mL),ATPt1,ATPt2,ATPt3,bf_ATPt_avg_nmol.cm2,ATPt_std_RLU,ATPt_avg_RLU,ATPt_avg_nM,ATPe1,ATPe2,ATPe3,ATPe_avg_RLU,bf_ATPe_avg_nmol.cm2,bf_ATPi_avg_nmol.cm2,ATPe_avg_nM,ATPi_avg_nM,flow_rate_mL.min,residence_time_h,length.cm,8/27/2019,9/30/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR1_56,AR,AR,56.00,AR_1_12,Nov2019,11/25/2019,8,1,AR1,1,A,12,"1,738",,,,,,,50,8.03,,,22.8,0.54,0.04,100,5.56E+03,6.18E+03,5.15E+03,4.01E+03,4.77E+03,4.70E+03,1.00,4.49E+03,5.63E+03,,,,,,,,,,,,56278,61904,64885,,7.162477614,61022.33333,0.013411283,36443,35216,34355,35338,,,0.007313518,0.006097765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR2_56,AR,AR,56.00,AR_2_12,Nov2019,11/25/2019,8,2,AR2,1,A,12,"1,738",,,,,,,50,7.71,,,22.6,0.38,0.03,100,5.27E+03,5.27E+03,5.37E+03,4.36E+03,4.42E+03,3.24E+03,1.00,4.01E+03,5.30E+03,,,,,,,,,,,,43312,48549,45800,,5.708770993,45887,0.009773571,11729,11562,11138,11476.33333,,,0.002098743,0.007674828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR3_56,AR,AR,56.00,AR_3_12,Nov2019,11/25/2019,8,3,AR3,1,A,12,"1,738",,,,,,,50,7.94,,,22.8,0.46,0.03,100,5.87E+03,6.18E+03,6.26E+03,4.60E+03,5.05E+03,4.87E+03,1.00,4.84E+03,6.10E+03,,,,,,,,,,,,55280,55898,56564,,1.148459268,55914,0.012170981,15774,14305,16250,15443,,,0.002917897,0.009253084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR4_56,AR,AR,56.00,AR_4_12,Nov2019,11/25/2019,8,4,AR4,1,A,12,"1,738",,,,,,,50,7.86,,,22.6,0.71,0.08,100,4.81E+03,4.90E+03,5.13E+03,2.89E+03,3.06E+03,3.23E+03,1.00,3.06E+03,4.95E+03,,,,,,,,,,,,29210,25225,25481,,8.3732258,26638.66667,0.005344371,17774,28874,16934,21194,,,0.004146428,0.001197943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR5_56,AR,AR,56.00,AR_5_12,Nov2019,11/25/2019,8,5,AR5,1,A,12,"1,738",,,,,,,50,7.96,,,22.7,0.65,0.06,100,7.50E+03,7.78E+03,8.11E+03,4.69E+03,4.21E+03,3.91E+03,1.00,4.27E+03,7.80E+03,,,,,,,,,,,,87739,88937,91211,,1.974977681,89295.66667,0.020464422,70980,70757,67718,69818.33333,,,0.015573415,0.004891006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tapres_56,AR,tapres,56.00,tapres_tapres_12,Nov2019,11/25/2019,8,tapres,tapres,1,A,12,"1,738",,,,,,,,8.94,,,22.6,1.22,0.05,100,5.97E+02,5.55E+02,6.44E+02,7.00E+01,7.20E+01,7.50E+01,1.00,7.23E+01,5.99E+02,,,,,,,,,,,,4756,4915,4985,,2.402027775,4885.333333,0.000813299,3234,3250,3576,3353.333333,,,0.00053562,0.000277679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR1_63,AR,AR,63.00,AR_1_13,Dec2019,12/2/2019,9,1,AR1,1,A,13,"4,946",,,,,,,50,7.97,,,21.8,0.63,0.03,100,4.04E+03,4.26E+03,4.76E+03,3.08E+03,3.03E+03,3.37E+03,1.00,3.16E+03,4.35E+03,,,,,,,,,,,,19675,19769,20669,,2.738677672,20037.66667,0.003896082,18214,19060,18163,18479,,,0.003561155,0.000334927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR2_63,AR,AR,63.00,AR_2_13,Dec2019,12/2/2019,9,2,AR2,1,A,13,"4,946",,,,,,,50,7.57,,,21.8,0.48,0.03,100,7.64E+03,7.88E+03,7.25E+03,5.06E+03,4.21E+03,4.56E+03,1.00,4.61E+03,7.59E+03,,,,,,,,,,,,248130,267249,234966,,6.490127089,250115,0.064196723,29956,31443,32188,31195.66667,,,0.006368284,0.057828439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR3_63,AR,AR,63.00,AR_3_13,Dec2019,12/2/2019,9,3,AR3,1,A,13,"4,946",,,,,,,50,7.9,,,21.7,0.6,0.12,100,5.03E+03,5.25E+03,5.74E+03,3.13E+03,3.34E+03,3.20E+03,1.00,3.22E+03,5.34E+03,,,,,,,,,,,,24305,22507,27138,,9.471386484,24650,0.004903369,12646,12851,12788,12761.66667,,,0.002361212,0.002542157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR4_63,AR,AR,63.00,AR_4_13,Dec2019,12/2/2019,9,4,AR4,1,A,13,"4,946",,,,,,,50,7.91,,,21.4,0.92,0.35,100,2.33E+03,2.31E+03,2.09E+03,1.29E+03,1.58E+03,1.77E+03,1.00,1.54E+03,2.24E+03,,,,,,,,,,,,10709,10466,15629,,23.74670792,12268,0.002260043,5743,5776,5975,5831.333333,,,0.000989874,0.001270168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR5_63,AR,AR,63.00,AR_5_13,Dec2019,12/2/2019,9,5,AR5,1,A,13,"4,946",,,,,,,50,7.85,,,21.5,0.68,0.36,100,2.99E+03,3.12E+03,2.69E+03,1.99E+03,2.15E+03,1.79E+03,1.00,1.97E+03,2.93E+03,,,,,,,,,,,,25254,22074,25686,,8.104788954,24338,0.004834527,21349,21198,20511,21019.33333,,,0.004108514,0.000726013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tapres_63,AR,tapres,63.00,tapres_tapres_13,Dec2019,12/2/2019,9,tapres,tapres,1,A,13,"4,946",,,,,,,,8.93,,,21.8,1.85,0.07,100,4.91E+02,5.56E+02,3.86E+02,6.90E+01,5.60E+01,4.60E+01,1.00,5.70E+01,4.78E+02,,,,,,,,,,,,3419,3265,3370,,2.347682656,3351.333333,0.000535266,2438,2438,2448,2441.333333,,,0.000376568,0.000158697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR1_70,AR,AR,70.00,AR_1_14,Dec2019,12/9/2019,10,1,AR1,1,A,14,"4,946",,,,,,,50,7.89,,,23.2,0.42,0.09,100,5.30E+03,5.54E+03,5.56E+03,3.93E+03,3.80E+03,3.67E+03,1.00,3.80E+03,5.47E+03,,,,,,,,,,,,27350,28410,32897,,9.96420662,29552.33333,0.005997008,10553,10780,10918,10750.33333,,,0.001951893,0.004045115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR2_70,AR,AR,70.00,AR_2_14,Dec2019,12/9/2019,10,2,AR2,1,A,14,"4,946",,,,,,,50,7.53,,,23,0.39,0.03,100,6.32E+03,5.64E+03,5.40E+03,3.37E+03,3.59E+03,3.74E+03,1.00,3.56E+03,5.79E+03,,,,,,,,,,,,163175,156234,536395,,76.24761637,285268,0.074286285,41624,39472,40152,40416,,,0.00848891,0.065797375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR3_70,AR,AR,70.00,AR_3_14,Dec2019,12/9/2019,10,3,AR3,1,A,14,"4,946",,,,,,,50,7.91,,,23,0.43,0.06,100,5.26E+03,5.29E+03,5.01E+03,3.49E+03,3.63E+03,3.00E+03,1.00,3.37E+03,5.19E+03,,,,,,,,,,,,38988,30855,209338,,108.2969338,93060.33333,0.021424291,21749,21800,21086,21545,,,0.004222721,0.01720157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR4_70,AR,AR,70.00,AR_4_14,Dec2019,12/9/2019,10,4,AR4,1,A,14,"4,946",,,,,,,50,7.92,,,23,0.58,0.19,100,3.41E+03,3.43E+03,3.46E+03,2.03E+03,1.88E+03,2.04E+03,1.00,1.98E+03,3.43E+03,,,,,,,,,,,,15172,21560,15004,,21.67284866,17245.33333,0.003298247,11321,9804,10216,10447,,,0.001890856,0.001407391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR5_70,AR,AR,70.00,AR_5_14,Dec2019,12/9/2019,10,5,AR5,1,A,14,"4,946",,,,,,,50,7.53,,,22.8,0.33,0.03,100,6.72E+03,6.81E+03,6.84E+03,3.47E+03,3.37E+03,3.27E+03,1.00,3.37E+03,6.79E+03,,,,,,,,,,,,81366,77964,79122,,2.176096471,79484,0.01798408,35340,178744,37192,83758.66667,,,0.019060785,-0.001076704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tapres_70,AR,tapres,70.00,tapres_tapres_14,Dec2019,12/9/2019,10,tapres,tapres,1,A,14,"4,946",,,,,,,,8.83,,,23,1.14,0.08,100,6.55E+02,6.45E+02,6.62E+02,7.80E+01,5.60E+01,7.30E+01,1.00,6.90E+01,6.54E+02,,,,,,,,,,,,2536,2095,2106,,11.19917721,2245.666667,0.000343219,1363,1420,1392,1391.666667,,,0.000201791,0.000141428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR1_77,AR,AR,77.00,AR_1_15,Dec2019,12/16/2019,11,1,AR1,1,A,15,"4,946",,,,,,,50,7.85,,,22.9,0.56,0.06,100,5.40E+03,6.38E+03,6.58E+03,3.30E+03,2.46E+03,3.35E+03,1.00,3.04E+03,6.12E+03,,,,,,,,,,,,39261,36088,39922,,5.334132534,38423.66667,0.008025691,38249,39250,159453,78984,,,0.017858549,-0.009832858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR2_77,AR,AR,77.00,AR_2_15,Dec2019,12/16/2019,11,2,AR2,1,A,15,"4,946",,,,,,,50,7.45,,,22.7,0.38,0.05,100,4.76E+03,5.73E+03,5.65E+03,2.45E+03,2.83E+03,2.77E+03,1.00,2.68E+03,5.38E+03,,,,,,,,,,,,153455,141026,173237,,10.41959511,155906,0.037988792,19708,19254,19835,19599,,,0.003801521,0.034187271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR3_77,AR,AR,77.00,AR_3_15,Dec2019,12/16/2019,11,3,AR3,1,A,15,"4,946",,,,,,,50,7.89,,,22.5,0.56,0.05,100,4.83E+03,4.60E+03,5.12E+03,2.70E+03,2.45E+03,2.50E+03,1.00,2.55E+03,4.85E+03,,,,,,,,,,,,37826,35567,35391,,3.744747996,36261.33333,0.007525933,34751,34274,28721,32582,,,0.006683178,0.000842755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR4_77,AR,AR,77.00,AR_4_15,Dec2019,12/16/2019,11,4,AR4,1,A,15,"4,946",,,,,,,50,8.02,,,22.3,0.78,0.03,100,1.54E+03,1.64E+03,1.79E+03,1.15E+03,1.11E+03,9.86E+02,1.00,1.08E+03,1.66E+03,,,,,,,,,,,,19036,18576,19078,,1.473796195,18896.66667,0.003650609,37325,36343,36113,36593.66667,,,0.007602533,-0.003951924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR5_77,AR,AR,77.00,AR_5_15,Dec2019,12/16/2019,11,5,AR5,1,A,15,"4,946",,,,,,,50,7.52,,,22.4,0.41,0,100,4.75E+03,4.52E+03,5.42E+03,2.97E+03,2.99E+03,2.99E+03,1.00,2.98E+03,4.90E+03,,,,,,,,,,,,207933,192302,161622,,12.57944456,187285.6667,0.046564805,110671,54473,54339,73161,,,0.016403183,0.030161622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BF1_77,BF,BF,77,bf_1_15,Dec2019,12/19/19,12,1,BF1,1,A,,,,,,,,70,,,,,,,,,5905,6148,5893,1179,1270,1111,1,,,,,1,5905,6148,5893,1179,1270,1111,837319.9451,1.66E+05,28548,28539,27682,3.88E-05,,,,25406,26370,25931,,3.52083E-05,3.56899E-06,,,,,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BF2_77,BF,BF,77,bf_2_15,Dec2019,12/19/19,12,2,BF2,1,A,,,,,,,,70,,,,,,,,,1933,2903,2891,523,559,557,1,,,,,1,1933,2903,2891,523,559,557,354408.1466,7.65E+04,129628,127426,127262,2.14E-04,,,,116334,112667,113576,,0.000188214,2.56189E-05,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BF3_77,BF,BF,77,bf_3_15,Dec2019,12/19/19,12,3,BF3,1,A,,,,,,,,70,,,,,,,,,2596,3002,2942,771,691,709,1,,,,,1,2596,3002,2942,771,691,709,397723.0097,1.01E+05,24024,23673,23741,3.25E-05,,,,21770,21867,22454,,2.98513E-05,2.69239E-06,,,,,10.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BF4_77,BF,BF,77,bf_4_15,Dec2019,12/19/19,12,4,BF4,1,A,,,,,,,,70,,,,,,,,,1447,1541,1521,452,435,458,1,,,,,1,1447,1541,1521,452,435,458,210343.0484,6.28E+04,25614,25546,24631,3.48E-05,,,,22116,21895,21289,,2.9455E-05,5.29709E-06,,,,,10.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BF5_77,BF,BF,77,bf_5_15,Dec2019,12/19/19,12,5,BF5,1,A,,,,,,,,70,,,,,,,,,3159,3252,3222,1026,983,981,1,,,,,1,3159,3252,3222,1026,983,981,449507.1478,1.40E+05,64990,63049,64087,9.71E-05,,,,52190,51474,51471,,7.65877E-05,2.05196E-05,,,,,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tapres_77,AR,tapres,77.00,tapres_tapres_15,Dec2019,12/16/2019,11,tapres,tapres,1,A,15,"4,946",,,,,,,,8.93,,,22.6,1.51,0.07,100,2.99E+02,2.18E+02,2.32E+02,4.10E+01,4.70E+01,5.60E+01,1.00,4.80E+01,2.50E+02,,,,,,,,,,,,4065,4186,4094,,1.535221431,4115,0.000672246,3240,3226,3416,3294,,,0.000525111,0.000147135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR1_84,AR,AR,84.00,AR_1_16,Dec2019,12/23/2019,12,1,AR1,1,A,16,"4,946",,,,,,,50,7.92,,,22.5,0.57,0.08,100,1.41E+04,1.39E+04,1.38E+04,7.80E+03,1.03E+04,8.76E+03,1.00,8.96E+03,1.39E+04,,,,,,,,,,,,24355,24894,25851,,3.026645804,25033.33333,0.004988081,26613,25144,24282,25346.33333,,,0.005057356,-6.92755E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR2_84,AR,AR,84.00,AR_2_16,Dec2019,12/23/2019,12,2,AR2,1,A,16,"4,946",,,,,,,50,7.56,,,22.5,0.45,0.02,100,1.26E+04,1.26E+04,1.24E+04,4.45E+03,4.15E+03,3.91E+03,1.00,4.17E+03,1.25E+04,,,,,,,,,,,,100783,86748,102886,,9.062934461,96805.66667,0.02238348,27230,26002,27073,26768.33333,,,0.005373255,0.017010226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR3_84,AR,AR,84.00,AR_3_16,Dec2019,12/23/2019,12,3,AR3,1,A,16,"4,946",,,,,,,50,8.11,,,22.4,0.62,0.03,100,6.60E+03,6.69E+03,6.41E+03,1.35E+03,1.30E+03,1.23E+03,1.00,1.29E+03,6.57E+03,,,,,,,,,,,,13132,7964,7948,,30.8673981,9681.333333,0.001737664,4529,4631,4469,4543,,,0.000750288,0.000987376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR4_84,AR,AR,84.00,AR_4_16,Dec2019,12/23/2019,12,4,AR4,1,A,16,"4,946",,,,,,,50,8.04,,,22.3,0.98,0.21,100,3.19E+03,3.09E+03,3.11E+03,5.15E+02,5.02E+02,4.43E+02,1.00,4.87E+02,3.13E+03,,,,,,,,,,,,6443,6045,6118,,3.416312203,6202,0.001059956,5944,5291,5310,5515,,,0.00093045,0.000129506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR5_84,AR,AR,84.00,AR_5_16,Dec2019,12/23/2019,12,5,AR5,1,A,16,"4,946",,,,,,,50,7.68,,,22.2,0.49,0.04,100,5.28E+03,5.02E+03,5.01E+03,1.61E+03,1.66E+03,1.65E+03,1.00,1.64E+03,5.10E+03,,,,,,,,,,,,26843,23167,23833,,7.95714339,24614.33333,0.004895494,10918,10981,10526,10808.33333,,,0.001963586,0.002931908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tapres_84,AR,tapres,84.00,tapres_tapres_16,Dec2019,12/23/2019,12,tapres,tapres,1,A,16,"4,946",,,,,,,,9,,,22.3,1.72,0.06,100,5.25E+02,5.36E+02,5.43E+02,5.90E+01,6.40E+01,5.40E+01,1.00,5.90E+01,5.35E+02,,,,,,,,,,,,4348,3769,3889,,7.636003658,4002,0.000651786,3003,2866,2728,2865.666667,,,0.000449882,0.000201905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR1_91,AR,AR,91.00,AR_1_17,Dec2019,12/30/2019,13,1,AR1,1,A,17,"4,946",,,,,,,50,7.96,,,22.1,0.61,0.08,50,1.64E+03,1.57E+03,1.64E+03,1.38E+03,1.41E+03,1.48E+03,1.00,1.42E+03,1.62E+03,,,,,,,,,,,,11128,10630,12336,,7.719349743,11364.66667,0.002076088,6662,6599,6510,6590.333333,,,0.001133874,0.000942213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR2_91,AR,AR,91.00,AR_2_17,Dec2019,12/30/2019,13,2,AR2,1,A,17,"4,946",,,,,,,50,7.66,,,22.1,0.35,0.03,50,3.00E+03,3.19E+03,3.29E+03,2.16E+03,2.23E+03,2.35E+03,1.00,2.24E+03,3.16E+03,,,,,,,,,,,,54355,58349,60836,,5.652133752,57846.66667,0.012638825,19832,21494,20312,20546,,,0.004005945,0.00863288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR3_91,AR,AR,91.00,AR_3_17,Dec2019,12/30/2019,13,3,AR3,1,A,17,"4,946",,,,,,,50,8.15,,,22.1,0.59,0.24,50,2.99E+03,3.15E+03,3.11E+03,2.22E+03,2.33E+03,2.48E+03,1.00,2.34E+03,3.08E+03,,,,,,,,,,,,12722,16480,12688,,15.6091924,13963.33333,0.00260925,22732,23311,24234,23425.66667,,,0.004633784,-0.002024535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR4_91,AR,AR,91.00,AR_4_17,Dec2019,12/30/2019,13,4,AR4,1,A,17,"4,946",,,,,,,50,8.19,,,22.2,0.8,0.37,50,7.69E+02,7.69E+02,8.51E+02,8.59E+02,8.39E+02,7.45E+02,1.00,8.14E+02,7.96E+02,,,,,,,,,,,,8852,8776,8584,,1.580810928,8737.333333,0.001550631,11757,11995,13130,12294,,,0.00226536,-0.000714729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR5_91,AR,AR,91.00,AR_5_17,Dec2019,12/30/2019,13,5,AR5,1,A,17,"4,946",,,,,,,50,7.73,,,22.1,0.45,0.03,50,1.62E+03,1.72E+03,1.73E+03,1.29E+03,1.46E+03,1.33E+03,1.00,1.36E+03,1.69E+03,,,,,,,,,,,,34206,30750,36838,,8.998407863,33931.33333,0.006991088,14463,14134,14044,14213.66667,,,0.002661225,0.004329863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tapres_91,AR,tapres,91.00,tapres_tapres_17,Dec2019,12/30/2019,13,tapres,tapres,1,A,17,"4,946",,,,,,,,9.04,,,22,1.51,0.1,50,2.20E+02,1.99E+02,2.21E+02,4.60E+01,5.50E+01,4.60E+01,1.00,4.90E+01,2.13E+02,,,,,,,,,,,,7944,7766,7523,,2.728894001,7744.333333,0.001356282,6733,6586,6431,6583.333333,,,0.001132538,0.000223744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR1_98,AR,AR,98.00,AR_1_18,Jan2020,1/6/2020,14,1,AR1,1,A,18,"2,005",,,,,,,50,7.94,,,22.9,0.46,0.19,50,1.92E+03,1.92E+03,1.98E+03,1.11E+03,1.01E+03,1.10E+03,1.00,1.07E+03,1.94E+03,,,,,,,,,,,,20896,13942,14130,,24.27139052,16322.66667,0.003102958,8638,8569,8560,8589,,,0.001521437,0.001581521,2.0766,8.025939838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR2_98,AR,AR,98.00,AR_2_18,Jan2020,1/6/2020,14,2,AR2,1,A,18,"2,005",,,,,,,50,7.52,,,22.7,0.29,0.01,50,3.68E+03,3.96E+03,3.83E+03,2.65E+03,2.78E+03,2.67E+03,1.00,2.70E+03,3.82E+03,,,,,,,,,,,,122541,143577,122214,,9.456312404,129444,0.030902149,18166,17993,17154,17771,,,0.003410028,0.027492121,2.0422,8.161133418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR3_98,AR,AR,98.00,AR_3_18,Jan2020,1/6/2020,14,3,AR3,1,A,18,"2,005",,,,,,,50,7.9,,,22.9,0.4,0.01,50,2.45E+03,2.42E+03,2.45E+03,1.60E+03,1.63E+03,1.62E+03,1.00,1.62E+03,2.44E+03,,,,,,,,,,,,28061,17000,26558,,25.13067367,23873,0.004732107,8185,8042,7845,8024,,,0.001410755,0.003321351,2.1174,7.871288687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR4_98,AR,AR,98.00,AR_4_18,Jan2020,1/6/2020,14,4,AR4,1,A,18,"2,005",,,,,,,50,7.86,,,22.8,0.6,0.02,50,1.12E+03,1.16E+03,1.23E+03,7.73E+02,7.59E+02,7.26E+02,1.00,7.53E+02,1.17E+03,,,,,,,,,,,,9703,9228,14157,,24.6527243,11029.33333,0.002008202,9521,9054,9178,9251,,,0.001652141,0.000356061,2.0931,7.962670998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR5_98,AR,AR,98.00,AR_5_18,Jan2020,1/6/2020,14,5,AR5,1,A,18,"2,005",,,,,,,50,7.56,,,22.8,0.33,0.04,50,2.97E+03,3.04E+03,2.98E+03,1.99E+03,2.03E+03,1.88E+03,1.00,1.97E+03,3.00E+03,,,,,,,,,,,,59582,54319,46394,,12.42451621,53431.66667,0.01157269,15173,15019,14798,14996.66667,,,0.002824437,0.008748253,2.1056,7.915400203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tap_98,AR,tap,98.00,tap_tap_18,Jan2020,1/6/2020,14,tap,tap,1,A,18,"2,005",,,,,,,,8.86,,,22.1,1.31,0.11,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tapres_98,AR,tapres,98.00,tapres_tapres_18,Jan2020,1/6/2020,14,tapres,tapres,1,A,18,"2,005",,,,,,,,8.74,,,22.3,1.26,0.16,50,6.84E+02,6.53E+02,6.24E+02,2.80E+01,3.60E+01,3.00E+01,1.00,3.13E+01,6.54E+02,,,,,,,,,,,,6575,6670,6189,,3.932523865,6478,0.001112442,4923,4787,4921,4877,,,0.000811759,0.000300682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR1_105,AR,AR,105.00,AR_1_19,Jan2020,1/13/2020,15,1,AR1,1,A,19,"2,005",,,,,,,50,7.89,,,22.7,0.45,0.01,50,2.14E+03,2.35E+03,2.26E+03,1.46E+03,1.44E+03,1.44E+03,1.00,1.45E+03,2.25E+03,,,,,,,,,,,,16743,20362,22777,,15.21469283,19960.66667,0.003879467,31211,113686,31254,58717,,,0.012850074,-0.008970607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR2_105,AR,AR,105.00,AR_2_19,Jan2020,1/13/2020,15,2,AR2,1,A,19,"2,005",,,,,,,50,7.89,,,23,0.25,0.06,50,3.73E+03,3.92E+03,3.92E+03,1.94E+03,2.01E+03,2.03E+03,1.00,2.00E+03,3.85E+03,,,,,,,,,,,,51835,62233,54059,,9.77008235,56042.33333,0.012201992,14275,16436,14667,15126,,,0.002851488,0.009350504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR3_105,AR,AR,105.00,AR_3_19,Jan2020,1/13/2020,15,3,AR3,1,A,19,"2,005",,,,,,,50,7.89,,,22.7,0.4,0.06,50,2.72E+03,2.74E+03,2.73E+03,1.58E+03,1.51E+03,1.49E+03,1.00,1.53E+03,2.73E+03,,,,,,,,,,,,25461,21103,27089,,12.60647629,24551,0.004881514,9367,9454,9383,9401.333333,,,0.001681969,0.003199545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR4_105,AR,AR,105.00,AR_4_19,Jan2020,1/13/2020,15,4,AR4,1,A,19,"2,005",,,,,,,50,7.89,,,22.6,0.46,0.14,50,1.81E+03,1.77E+03,1.69E+03,8.49E+02,8.62E+02,9.05E+02,1.00,8.72E+02,1.76E+03,,,,,,,,,,,,37854,23072,20578,,34.37126244,27168,0.005462378,7832,7626,7948,7802,,,0.001367497,0.004094881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR5_105,AR,AR,105.00,AR_5_19,Jan2020,1/13/2020,15,5,AR5,1,A,19,"2,005",,,,,,,50,7.89,,,22.8,0.31,0.03,50,2.37E+03,2.61E+03,2.60E+03,1.51E+03,1.59E+03,1.58E+03,1.00,1.56E+03,2.53E+03,,,,,,,,,,,,72807,57456,72973,,13.15398443,67745.33333,0.015061002,11932,12661,12003,12198.66667,,,0.002245869,0.012815133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
